participant_id,executionOrder,originalTrialNumber,loaderType,simulatedLoadingTime,simulatedLoadingTime_sec,rageClicks,mouseDistance,taskDuration,taskDuration_sec,totalLoadingTime,pureTaskDuration,perceivedLoadingTime,discomfort,reliability,perceivedLoadingTime_z,discomfort_z,reliability_z,rageClicks_z,mouseDistance_z,taskDuration_sec_z
participant_14,20.0,17.0,skeleton,1000,1.0,0,8315.411761982297,18033.29999995232,18.03329999995232,2000.0,16033.299999952316,20.0,2.0,4.0,-0.8257417856992437,-0.5804543247940172,0.5778633929723662,0.0,1.5291642070036624,-0.012439314976861656
participant_14,21.0,18.0,spinner-color,5000,5.0,0,4860.070618805018,20695.79999995232,20.69579999995232,10000.0,10695.799999952316,77.0,4.0,2.0,1.4999356671995672,1.0448177846292306,-1.289079876630663,0.0,-0.45383123138913345,0.45506972462805745
participant_15,1.0,7.0,spinner,1000,1.0,0,4953.661044278346,14342.299999952316,14.342299999952315,2000.0,12342.299999952316,15.0,2.0,3.0,-1.0122339699754483,-0.7669649882591351,0.20191516159368877,0.0,-0.4001203591190237,-0.660542926312733
participant_15,2.0,6.0,skeleton-color,5000,5.0,0,6786.6298692948685,20462.700000047684,20.462700000047683,10000.0,10462.700000047684,100.0,3.0,2.0,1.3496452933005978,0.0,-0.6461285170998039,0.0,0.6518072706320865,0.4141396374591094
participant_15,3.0,21.0,skeleton,2500,2.5,0,7203.371063823166,17951.5,17.9515,5000.0,12951.5,56.0,3.0,3.0,0.12702543936946797,0.0,0.20191516159368877,0.0,0.8909720458299663,-0.026802597387149598
participant_15,4.0,3.0,none,1000,1.0,0,5649.784078124878,12807.599999904633,12.807599999904632,2000.0,10807.599999904633,6.0,2.0,4.0,-1.2623153037340886,-0.7669649882591351,1.0499588402871816,0.0,-0.0006203550735465215,-0.9300212824081177
participant_15,5.0,20.0,bar-color,2500,2.5,0,4116.825494054608,15608.899999856949,15.608899999856948,5000.0,10608.899999856949,61.0,3.0,4.0,0.2659595136798236,0.0,1.0499588402871816,0.0,-0.8803742645995973,-0.4381403161647498
participant_15,6.0,11.0,bar,1000,1.0,0,6639.157948314091,11615.700000047684,11.615700000047685,2000.0,9615.700000047684,0.0,1.0,5.0,-1.4290361929065154,-1.5339299765182701,1.8980025189806742,0.0,0.5671741954946774,-1.1393073009013475
participant_15,7.0,13.0,spinner-color,2500,2.5,0,10904.697801701945,22542.700000047684,22.542700000047684,7500.0,15042.700000047684,71.0,4.0,3.0,0.5438276623005349,0.7669649882591351,0.20191516159368877,0.0,3.015136848401628,0.7793673566622012
participant_15,8.0,1.0,bar-color,5000,5.0,0,5435.068030943559,21272.200000047684,21.272200000047683,10000.0,11272.200000047684,77.0,4.0,4.0,0.7105485514729617,0.7669649882591351,1.0499588402871816,0.0,-0.12384435075658058,0.5562799445239665
participant_15,9.0,2.0,bar,5000,5.0,0,7572.462741224443,20391.89999985695,20.39189999985695,10000.0,10391.899999856949,86.0,5.0,3.0,0.9606298852316019,1.5339299765182701,0.20191516159368877,0.0,1.102791105745558,0.4017078477527441
participant_15,10.0,17.0,skeleton,1000,1.0,0,5899.371380354265,11614.799999952316,11.614799999952316,2000.0,9614.799999952316,4.0,2.0,4.0,-1.3178889334582309,-0.7669649882591351,1.0499588402871816,0.0,0.14261600315953288,-1.1394653321427484
participant_15,11.0,16.0,skeleton-color,2500,2.5,0,7434.090150472517,16832.89999985695,16.83289999985695,5000.0,11832.899999856949,46.0,3.0,3.0,-0.15084270925124332,0.0,0.20191516159368877,0.0,1.023380070802898,-0.22321785063369973
participant_15,12.0,18.0,spinner-color,5000,5.0,0,4722.480430569697,19070.60000014305,19.07060000014305,10000.0,9070.600000143051,100.0,5.0,1.0,1.3496452933005978,1.5339299765182701,-1.4941721957932965,0.0,-0.532793251152937,0.16970045098420877
participant_15,13.0,15.0,spinner,5000,5.0,0,5884.994537083698,16830.799999952316,16.830799999952315,10000.0,6830.799999952316,100.0,5.0,1.0,1.3496452933005978,1.5339299765182701,-1.4941721957932965,0.0,0.1343652361751163,-0.22358659014114968
participant_15,14.0,5.0,none,2500,2.5,0,5387.433076337362,15351.5,15.3515,5000.0,10351.5,34.0,2.0,2.0,-0.4842844875960969,-0.7669649882591351,-0.6461285170998039,0.0,-0.15118170871287168,-0.483337246391014
participant_15,15.0,14.0,skeleton-color,1000,1.0,0,5178.419885027486,10784.300000190737,10.784300000190736,2000.0,8784.300000190735,19.0,2.0,3.0,-0.9010867105271638,-0.7669649882591351,0.20191516159368877,0.0,-0.27113287641444517,-1.2852930344076954
participant_15,16.0,12.0,skeleton,5000,5.0,0,5812.673909991502,17558.199999809265,17.558199999809265,10000.0,7558.199999809265,89.0,5.0,1.0,1.0439903298178153,1.5339299765182701,-1.4941721957932965,0.0,0.09286094826748023,-0.09586224259495606
participant_15,17.0,9.0,none,5000,5.0,0,14525.048277089783,32430.900000095367,32.43090000009537,15000.0,17430.900000095367,100.0,3.0,1.0,1.3496452933005978,0.0,-1.4941721957932965,0.0,5.092829956143766,2.515638862932118
participant_15,18.0,8.0,bar-color,1000,1.0,0,4593.205320018512,10495.0,10.495,2000.0,8495.0,14.0,1.0,3.0,-1.0400207848375196,-1.5339299765182701,0.20191516159368877,0.0,-0.6069833076186791,-1.3360912936553477
participant_15,19.0,4.0,spinner,2500,2.5,0,5019.626997865026,15551.300000190737,15.551300000190738,7500.0,8051.300000190735,52.0,2.0,2.0,0.015878179921183448,-0.7669649882591351,-0.6461285170998039,0.0,-0.36226297264651625,-0.44825431448407144
participant_15,20.0,19.0,spinner-color,1000,1.0,0,4430.394907800676,9670.700000047684,9.670700000047685,2000.0,7670.700000047684,14.0,2.0,4.0,-1.0400207848375196,-0.7669649882591351,1.0499588402871816,0.0,-0.7004190325942882,-1.4808303364061615
participant_15,21.0,10.0,bar,2500,2.5,0,5226.363699944709,13423.599999904633,13.423599999904631,5000.0,8423.599999904633,36.0,4.0,2.0,-0.4287108578719546,0.7669649882591351,-0.6461285170998039,0.0,-0.24361826574634196,-0.8218576886441252
participant_16,1.0,12.0,skeleton,5000,5.0,0,5050.8210451603645,24346.200000047684,24.346200000047684,10000.0,14346.200000047684,59.0,2.0,3.0,0.5937578708298336,-0.9960238397231062,-0.44389676092881997,0.0,-0.34436093318687977,1.096044371846228
participant_16,2.0,1.0,bar-color,5000,5.0,0,5029.906336707866,23237.200000047684,23.23720000004768,10000.0,13237.200000047684,62.0,3.0,4.0,0.8232471092487263,0.3984095358892422,1.1097419023220507,0.0,-0.3563637339923838,0.9013147850211172
participant_16,3.0,13.0,spinner-color,2500,2.5,0,4162.579988863219,16479.200000047684,16.479200000047683,5000.0,11479.200000047684,52.0,3.0,3.0,0.05828298118575035,0.3984095358892422,-0.44389676092881997,0.0,-0.8541160890007579,-0.28532412188969586
participant_16,4.0,14.0,skeleton-color,1000,1.0,0,5308.149428643285,18985.5,18.9855,3000.0,15985.5,56.0,3.0,3.0,0.36426863241094076,0.3984095358892422,-0.44389676092881997,0.0,-0.19668202408026492,0.15475772071669477
participant_16,5.0,9.0,none,5000,5.0,0,3934.066606218693,24264.59999990464,24.26459999990464,15000.0,9264.599999904633,81.0,4.0,2.0,2.276678952568381,1.7928429115015905,-1.9975354241796905,0.0,-0.9852582763041879,1.081716207452374
participant_16,6.0,10.0,bar,2500,2.5,0,5496.600429028734,21063.59999990464,21.063599999904635,7500.0,13563.599999904633,48.0,2.0,4.0,-0.24770267003944008,-0.9960238397231062,1.1097419023220507,0.0,-0.0885313499094135,0.5196518184287695
participant_16,7.0,4.0,spinner,2500,2.5,0,4361.867444035592,21289.0,21.289,7500.0,13789.0,56.0,3.0,3.0,0.36426863241094076,0.3984095358892422,-0.44389676092881997,0.0,-0.7397464513410913,0.5592298607091576
participant_16,8.0,2.0,bar,5000,5.0,0,5504.846246759724,23185.39999985695,23.185399999856948,10000.0,13185.399999856949,55.0,3.0,4.0,0.28777221960464316,0.3984095358892422,1.1097419023220507,0.0,-0.08379913440048808,0.8922192100574727
participant_16,9.0,6.0,skeleton-color,5000,5.0,0,4298.792897331369,23189.700000047684,23.189700000047683,10000.0,13189.700000047684,60.0,3.0,3.0,0.6702542836361312,0.3984095358892422,-0.44389676092881997,0.0,-0.7759444801927824,0.8929742481643166
participant_16,10.0,20.0,bar-color,2500,2.5,0,4361.030245295209,19815.60000014305,19.81560000014305,7500.0,12315.600000143051,57.0,3.0,3.0,0.44076504521723836,0.3984095358892422,-0.44389676092881997,0.0,-0.7402269136787927,0.3005151869487778
participant_16,11.0,18.0,spinner-color,5000,5.0,0,3449.181135396275,18373.59999990464,18.37359999990464,10000.0,8373.599999904633,57.0,3.0,3.0,0.44076504521723836,0.3984095358892422,-0.44389676092881997,0.0,-1.2635305617143775,0.047314046959387686
participant_16,12.0,3.0,none,1000,1.0,0,4033.86811587168,14992.799999952316,14.992799999952316,3000.0,11992.799999952316,40.0,2.0,3.0,-0.8596739724898209,-0.9960238397231062,-0.44389676092881997,0.0,-0.9279829074806605,-0.5463214689369583
participant_16,13.0,8.0,bar-color,1000,1.0,0,4590.266627116173,16577.599999904633,16.57759999990463,2000.0,14577.599999904633,31.0,2.0,4.0,-1.5481416877464993,-0.9960238397231062,1.1097419023220507,0.0,-0.6086698023463216,-0.26804604135251425
participant_16,14.0,21.0,skeleton,2500,2.5,0,4297.211221801913,16861.900000095367,16.861900000095368,5000.0,11861.900000095367,42.0,3.0,4.0,-0.7066811468772257,0.3984095358892422,1.1097419023220507,0.0,-0.7768521924069939,-0.21812573335294644
participant_16,15.0,19.0,spinner-color,1000,1.0,0,3727.9435909387375,12366.400000095367,12.366400000095368,2000.0,10366.400000095367,35.0,2.0,4.0,-1.242156036521309,-0.9960238397231062,1.1097419023220507,0.0,-1.1035507927623667,-1.0074917005055897
participant_16,16.0,17.0,skeleton,1000,1.0,0,3397.7229173520805,12143.0,12.143,2000.0,10143.0,37.0,2.0,4.0,-1.0891632109087137,-0.9960238397231062,1.1097419023220507,0.0,-1.293062063068721,-1.0467185622867443
participant_16,17.0,16.0,skeleton-color,2500,2.5,0,3996.875653244225,13461.700000047684,13.461700000047683,5000.0,8461.700000047684,50.0,3.0,3.0,-0.09470984442684485,0.3984095358892422,-0.44389676092881997,0.0,-0.949212615809172,-0.815167700108604
participant_16,18.0,15.0,spinner,5000,5.0,0,4159.358867286031,21934.29999995232,21.93429999995232,10000.0,11934.299999952316,59.0,3.0,3.0,0.5937578708298336,0.3984095358892422,-0.44389676092881997,0.0,-0.8559646675142526,0.6725382487785518
participant_16,19.0,5.0,none,2500,2.5,0,3728.224652450735,17424.099999904633,17.424099999904634,5000.0,12424.099999904633,71.0,4.0,2.0,1.5117148245054048,1.7928429115015905,-1.9975354241796905,0.0,-1.1033894935814452,-0.1194088950518326
participant_16,20.0,11.0,bar,1000,1.0,0,5475.213476356552,13622.200000047684,13.622200000047684,2000.0,11622.200000047684,32.0,1.0,4.0,-1.4716452749402018,-2.3904572153354544,1.1097419023220507,0.0,-0.1008051682771889,-0.786985465045096
participant_16,21.0,7.0,spinner,1000,1.0,0,5449.841537213902,22409.200000047684,22.409200000047683,3000.0,19409.200000047684,36.0,3.0,3.0,-1.1656596237150112,0.3984095358892422,-0.44389676092881997,0.0,-0.1153659417285742,0.7559260583383488
participant_7,1.0,2.0,bar,5000,5.0,0,3390.8353331858248,17368.100000023842,17.36810000002384,10000.0,7368.100000023842,87.0,4.0,2.0,1.7226166015674977,0.7419630854508137,-1.290994447069139,0.0,-1.2970147981004558,-0.12924194900944583
participant_7,2.0,17.0,skeleton,1000,1.0,0,3397.9334458170883,14374.799999952316,14.374799999952316,2000.0,12374.799999952316,36.0,2.0,3.0,-0.5028627473815858,-0.8161593939958948,0.0,0.0,-1.2929412422963389,-0.6548362432001846
participant_7,3.0,8.0,bar-color,1000,1.0,0,6348.331772682557,16599.199999928474,16.599199999928473,2000.0,14599.199999928474,43.0,2.0,4.0,-0.19740479752582915,-0.8161593939958948,1.290994447069139,0.0,0.40027114432090627,-0.2642532919566035
participant_7,4.0,12.0,skeleton,5000,5.0,0,5912.0590688102,27015.89999997616,27.015899999976163,10000.0,17015.899999976158,60.0,2.0,4.0,0.5444216521238654,-0.8161593939958948,1.290994447069139,0.0,0.14989737634074454,1.56481766123583
participant_7,5.0,6.0,skeleton-color,5000,5.0,0,5856.583410397549,35671.10000002384,35.67110000002384,15000.0,20671.10000002384,68.0,3.0,3.0,0.8935164519590157,-0.03709815427254055,0.0,0.0,0.11806029484407701,3.084586389728143
participant_7,6.0,19.0,spinner-color,1000,1.0,0,7823.463688400328,22199.700000047684,22.199700000047685,4000.0,18199.700000047684,11.0,1.0,4.0,-1.5937839968664307,-1.5952206337192492,1.290994447069139,0.0,1.2468387446494178,0.7191399010436146
participant_7,7.0,14.0,skeleton-color,1000,1.0,0,5527.64750400822,15407.600000023842,15.407600000023844,2000.0,13407.600000023842,6.0,1.0,4.0,-1.8119682467633995,-1.5952206337192492,1.290994447069139,0.0,-0.07071365680512344,-0.4734866333833206
participant_7,8.0,18.0,spinner-color,5000,5.0,0,3022.990330692222,20760.89999997616,20.76089999997616,10000.0,10760.899999976158,57.0,2.0,4.0,0.413511102185684,-0.8161593939958948,1.290994447069139,0.0,-1.5081184002500445,0.4665006498823018
participant_7,9.0,15.0,spinner,5000,5.0,0,3524.7283761938465,21841.700000047684,21.841700000047684,10000.0,11841.700000047684,46.0,3.0,3.0,-0.06649424758764776,-0.03709815427254055,0.0,0.0,-1.2201745434003672,0.6562785916807747
participant_7,10.0,5.0,none,2500,2.5,0,5752.656166873639,16176.300000071526,16.176300000071524,5000.0,11176.300000071526,37.0,5.0,2.0,-0.45922589740219194,1.521024325174168,-1.290994447069139,0.0,0.0584171970157833,-0.3385104084944598
participant_7,11.0,4.0,spinner,2500,2.5,0,4542.829565851396,19888.200000047684,19.88820000004768,5000.0,14888.200000047684,53.0,2.0,3.0,0.2389637022681088,-0.8161593939958948,0.0,0.0,-0.6358935907368118,0.3132630390542164
participant_7,12.0,3.0,none,1000,1.0,0,7280.626161641744,16143.5,16.1435,2000.0,14143.5,20.0,4.0,2.0,-1.2010523470518863,0.7419630854508137,-1.290994447069139,0.0,0.9353081910089518,-0.34426976869445225
participant_7,13.0,21.0,skeleton,2500,2.5,0,4268.371608501902,13800.0,13.8,5000.0,8800.0,51.0,3.0,3.0,0.15169000230932123,-0.03709815427254055,0.0,0.0,-0.793403039124938,-0.755765518671589
participant_7,14.0,1.0,bar-color,5000,5.0,0,5976.127419357814,19286.89999997616,19.28689999997616,10000.0,9286.899999976158,99.0,5.0,2.0,2.2462588013202236,1.521024325174168,-1.290994447069139,0.0,0.18666574207277326,0.207680621947034
participant_7,15.0,13.0,spinner-color,2500,2.5,0,5753.120234535688,18815.60000002384,18.81560000002384,5000.0,13815.600000023842,61.0,4.0,3.0,0.5880585021032592,0.7419630854508137,0.0,0.0,0.05868352211041675,0.12492493731097452
participant_7,16.0,9.0,none,5000,5.0,0,10327.27353931414,21607.10000002384,21.60710000002384,10000.0,11607.100000023842,44.0,5.0,2.0,-0.15376794754643536,1.521024325174168,-1.290994447069139,0.0,2.683757215859917,0.6150851191164702
participant_7,17.0,11.0,bar,1000,1.0,0,6399.736358108611,13391.700000047684,13.391700000047685,2000.0,11391.700000047684,19.0,2.0,4.0,-1.2446891970312803,-0.8161593939958948,1.290994447069139,0.0,0.42977186630131414,-0.8274590175817846
participant_7,18.0,20.0,bar-color,2500,2.5,0,6493.802715557105,12847.5,12.8475,5000.0,7847.5,59.0,4.0,3.0,0.5007848021444716,0.7419630854508137,0.0,0.0,0.4837558725100522,-0.9230152314316588
participant_7,19.0,7.0,spinner,1000,1.0,0,6065.886751471508,10959.899999976158,10.95989999997616,2000.0,8959.899999976158,34.0,2.0,3.0,-0.5901364473403733,-0.8161593939958948,0.0,0.0,0.23817797740910004,-1.2544593866126503
participant_7,20.0,16.0,skeleton-color,2500,2.5,0,4021.525022090272,16246.900000095367,16.24690000009537,5000.0,11246.900000095367,46.0,4.0,2.0,-0.06649424758764776,0.7419630854508137,-1.290994447069139,0.0,-0.935066520255774,-0.3261137368673218
participant_7,21.0,10.0,bar,2500,2.5,0,10284.021161483532,26222.5,26.2225,5000.0,21222.5,61.0,4.0,3.0,0.5880585021032592,0.7419630854508137,0.0,0.0,2.6589349872046966,1.42550435719399
participant_8,1.0,10.0,bar,2500,2.5,0,7475.35924376509,15659.299999952316,15.659299999952315,5000.0,10659.299999952316,52.0,3.0,3.0,0.415829960274415,0.30984858260667153,-0.1942113731044668,0.0,1.047064106721426,-0.429290567567314
participant_8,2.0,16.0,skeleton-color,2500,2.5,0,7589.966895304718,15319.399999976158,15.319399999976158,5000.0,10319.399999976158,48.0,3.0,2.0,0.051978745034301714,0.30984858260667153,-1.2138210819029163,0.0,1.1128366139185055,-0.488973693407902
participant_8,3.0,2.0,bar,5000,5.0,0,5382.715491714868,18176.700000047684,18.176700000047685,10000.0,8176.700000047684,66.0,4.0,3.0,1.6893092136148116,1.6112126295546916,-0.1942113731044668,0.0,-0.15388909660859615,0.012740326834942844
participant_8,4.0,8.0,bar-color,1000,1.0,0,7580.946241825402,24077.900000095367,24.07790000009537,4000.0,20077.900000095367,40.0,2.0,4.0,-0.6757236854459249,-0.9915154643413486,0.8253983356939827,0.0,1.1076597257446341,1.0489335078823945
participant_8,5.0,18.0,spinner-color,5000,5.0,0,4806.73678498145,19176.200000047684,19.17620000004768,10000.0,9176.200000047684,56.0,3.0,3.0,0.7796811755145283,0.30984858260667153,-0.1942113731044668,0.0,-0.484439135153705,0.1882427813270043
participant_8,6.0,5.0,none,2500,2.5,0,3327.280895989491,16231.200000047684,16.231200000047682,5000.0,11231.200000047684,63.0,4.0,2.0,1.4164208021847264,1.6112126295546916,-1.2138210819029163,0.0,-1.3334882326551885,-0.32887050379468
participant_8,7.0,15.0,spinner,5000,5.0,0,4557.528467548664,17919.200000047684,17.919200000047685,10000.0,7919.200000047684,54.0,3.0,3.0,0.5977555678944716,0.30984858260667153,-0.1942113731044668,0.0,-0.6274579967368911,-0.03247416244140147
participant_8,8.0,21.0,skeleton,2500,2.5,0,3652.942811046773,16479.600000023842,16.479600000023844,5000.0,11479.600000023842,45.0,2.0,4.0,-0.22090966639578324,-0.9915154643413486,0.8253983356939827,0.0,-1.1465932010916668,-0.2852538857940351
participant_8,9.0,1.0,bar-color,5000,5.0,0,4532.758548709132,21166.60000002384,21.16660000002384,10000.0,11166.600000023842,43.0,2.0,4.0,-0.4028352740158399,-0.9915154643413486,0.8253983356939827,0.0,-0.6416732750648032,0.5377376141602386
participant_8,10.0,11.0,bar,1000,1.0,0,4138.112177542821,12054.699999928474,12.054699999928474,2000.0,10054.699999928474,33.0,2.0,4.0,-1.312463312116123,-0.9915154643413486,0.8253983356939827,0.0,-0.8681579899955726,-1.0622231813404734
participant_8,11.0,17.0,skeleton,1000,1.0,0,8588.06700179756,16031.100000023842,16.03110000002384,3000.0,13031.100000023842,26.0,2.0,5.0,-1.9492029387863214,-0.9915154643413486,1.8450080444924322,0.0,1.6856390887603148,-0.36400611274720224
participant_8,12.0,4.0,spinner,2500,2.5,0,3746.9298044885422,14680.600000023842,14.680600000023842,5000.0,9680.600000023842,39.0,2.0,4.0,-0.7666864892559532,-0.9915154643413486,0.8253983356939827,0.0,-1.0926547413157663,-0.6011407448547862
participant_8,13.0,9.0,none,5000,5.0,0,11065.30079514257,33863.10000002384,33.86310000002384,10000.0,23863.10000002384,58.0,4.0,1.0,0.9616067831345849,1.6112126295546916,-2.2334307907013655,0.0,3.1073057516121922,2.7671192184208406
participant_8,14.0,14.0,skeleton-color,1000,1.0,0,5436.238109803133,12904.700000047684,12.904700000047685,2000.0,10904.700000047684,50.0,3.0,2.0,0.23390435265435836,0.30984858260667153,-1.2138210819029163,0.0,-0.12317285091186174,-0.9129714691452008
participant_8,15.0,20.0,bar-color,2500,2.5,0,5976.369411042952,16254.200000047684,16.254200000047685,7500.0,8754.200000047684,40.0,3.0,3.0,-0.6757236854459249,0.30984858260667153,-0.1942113731044668,0.0,0.1868046193609699,-0.3248319280534914
participant_8,16.0,3.0,none,1000,1.0,0,5205.087795984821,15303.200000047684,15.303200000047685,2000.0,13303.200000047684,52.0,3.0,3.0,0.415829960274415,0.30984858260667153,-0.1942113731044668,0.0,-0.2558283540565647,-0.49181825543913577
participant_8,17.0,19.0,spinner-color,1000,1.0,0,5688.688667464734,12367.0,12.367,2000.0,10367.0,36.0,2.0,4.0,-1.0395749006860382,-0.9915154643413486,0.8253983356939827,0.0,0.021706709027146102,-1.0073863463725652
participant_8,18.0,12.0,skeleton,5000,5.0,0,4038.675612083169,19408.59999990464,19.40859999990464,15000.0,4408.599999904633,54.0,3.0,3.0,0.5977555678944716,0.30984858260667153,-0.1942113731044668,0.0,-0.9252239199704698,0.22904995531284914
participant_8,19.0,7.0,spinner,1000,1.0,0,3881.440084190012,11037.699999928474,11.037699999928474,2000.0,9037.699999928474,35.0,2.0,4.0,-1.1305377044960665,-0.9915154643413486,0.8253983356939827,0.0,-1.0154602589151993,-1.240798465200831
participant_8,20.0,6.0,skeleton-color,5000,5.0,0,5295.980277609599,17680.100000023842,17.68010000002384,10000.0,7680.100000023842,65.0,4.0,2.0,1.5983464098047833,1.6112126295546916,-1.2138210819029163,0.0,-0.2036658123630979,-0.07445779112898188
participant_8,21.0,13.0,spinner-color,2500,2.5,0,3881.011562323691,13967.399999976158,13.967399999976156,5000.0,8967.399999976158,41.0,2.0,4.0,-0.5847608816358966,-0.9915154643413486,0.8253983356939827,0.0,-1.0157061845332367,-0.7263717108899118
participant_9,1.0,16.0,skeleton-color,2500,2.5,0,6487.51977547275,17213.700000047684,17.213700000047684,5000.0,12213.700000047684,48.0,2.0,4.0,-0.3289521573716926,-0.15240998537583522,0.0,0.0,0.48015013836956844,-0.15635308354610403
participant_9,2.0,13.0,spinner-color,2500,2.5,0,10331.899112268746,32431.5,32.4315,10000.0,22431.5,43.0,2.0,4.0,-0.5739165298825274,-0.15240998537583522,0.0,0.0,2.686411798920999,2.5157442170651416
participant_9,3.0,11.0,bar,1000,1.0,0,4159.442622579097,9825.600000023842,9.825600000023842,2000.0,7825.600000023842,21.0,1.0,4.0,-1.6517597689302008,-1.7527148318221035,0.0,0.0,-0.8559166009537575,-1.4536314067446947
participant_9,4.0,3.0,none,1000,1.0,0,3754.49404836888,11969.0,11.969,2000.0,9969.0,46.0,2.0,4.0,-0.4269379063760265,-0.15240998537583522,0.0,0.0,-1.0883136761392587,-1.07727126572008
participant_9,5.0,15.0,spinner,5000,5.0,0,6030.861843984417,17055.5,17.0555,10000.0,7055.5,67.0,2.0,4.0,0.6019124581694799,-0.15240998537583522,0.0,0.0,0.21807743482905034,-0.1841314610438661
participant_9,6.0,21.0,skeleton,2500,2.5,0,5743.239012411428,13545.800000071526,13.545800000071525,5000.0,8545.800000071526,37.0,2.0,4.0,-0.8678737768955292,-0.15240998537583522,0.0,0.0,0.05301275977864439,-0.8004005601116387
participant_9,7.0,7.0,spinner,1000,1.0,0,5195.080730653738,15007.299999952316,15.007299999952316,3000.0,12007.299999952316,42.0,2.0,4.0,-0.6229094043846944,-0.15240998537583522,0.0,0.0,-0.2615713368999286,-0.5437754103175138
participant_9,8.0,14.0,skeleton-color,1000,1.0,0,3528.077955370029,10695.100000023842,10.695100000023842,2000.0,8695.100000023842,35.0,2.0,4.0,-0.9658595258998632,-0.15240998537583522,0.0,0.0,-1.2182522439944112,-1.3009556847028252
participant_9,9.0,10.0,bar,2500,2.5,0,4737.581460408351,16605.899999976158,16.60589999997616,7500.0,9105.899999976158,61.0,2.0,4.0,0.30795521115647806,-0.15240998537583522,0.0,0.0,-0.5241268787039497,-0.26307683727579717
participant_9,10.0,19.0,spinner-color,1000,1.0,0,5860.476777287777,12273.799999952316,12.273799999952317,2000.0,10273.799999952316,38.0,2.0,4.0,-0.8188809023933623,-0.15240998537583522,0.0,0.0,0.12029467010932536,-1.0237513576452304
participant_9,11.0,17.0,skeleton,1000,1.0,0,4803.716777136457,10607.100000023842,10.60710000002384,2000.0,8607.100000023842,29.0,2.0,4.0,-1.259816772912865,-0.15240998537583522,0.0,0.0,-0.486172295942288,-1.3164076266691105
participant_9,12.0,20.0,bar-color,2500,2.5,0,7209.022908718059,16118.100000023842,16.11810000002384,5000.0,11118.100000023842,73.0,2.0,4.0,0.8958697051824818,-0.15240998537583522,0.0,0.0,0.8942155989787504,-0.3487297610305345
participant_9,13.0,18.0,spinner-color,5000,5.0,0,4754.912920434436,19695.5,19.6955,10000.0,9695.5,84.0,2.0,4.0,1.4347913247063184,-0.15240998537583522,0.0,0.0,-0.5141804784070423,0.2794267979446733
participant_9,14.0,4.0,spinner,2500,2.5,0,7584.278504362457,26303.0,26.303,5000.0,21303.0,69.0,2.0,4.0,0.6998982071738138,-0.15240998537583522,0.0,0.0,1.109572087255901,1.4396393722881482
participant_9,15.0,9.0,none,5000,5.0,0,7927.39759263371,21967.200000047684,21.967200000047683,15000.0,6967.200000047684,74.0,4.0,4.0,0.9448625796846487,3.048199707516701,0.0,0.0,1.3064856650109875,0.6783151680076918
participant_9,16.0,12.0,skeleton,5000,5.0,0,8185.023783651374,31876.0,31.876,10000.0,21876.0,72.0,2.0,4.0,0.8468768306803147,-0.15240998537583522,0.0,0.0,1.454335483720575,2.4182038334029703
participant_9,17.0,5.0,none,2500,2.5,0,7640.1672077221,18367.39999997616,18.36739999997616,7500.0,10867.399999976158,76.0,3.0,4.0,1.0428483286889827,1.447894861070433,0.0,0.0,1.141646212277881,0.046225387424321286
participant_9,18.0,1.0,bar-color,5000,5.0,0,8154.570067163985,20502.80000007153,20.50280000007153,10000.0,10502.800000071526,70.0,2.0,4.0,0.7488910816759808,-0.15240998537583522,0.0,0.0,1.4368583147886906,0.4211808064729335
participant_9,19.0,2.0,bar,5000,5.0,0,6809.380205947544,21640.199999928474,21.640199999928477,10000.0,11640.199999928474,79.0,3.0,4.0,1.1898269521954836,1.447894861070433,0.0,0.0,0.6648635252636256,0.6208971563620436
participant_9,20.0,8.0,bar-color,1000,1.0,0,5508.550306403545,9535.100000023842,9.535100000023842,2000.0,7535.100000023842,17.0,1.0,4.0,-1.8477312669388688,-1.7527148318221035,0.0,0.0,-0.08167340120284561,-1.5046403742583956
participant_9,21.0,6.0,skeleton-color,5000,5.0,0,5163.418500598446,17639.100000023842,17.63910000002384,10000.0,7639.100000023842,68.0,2.0,4.0,0.6509053326716469,-0.15240998537583522,0.0,0.0,-0.27974206307929894,-0.08165699136327365
